Customer_ID,No_of_orders_placed,Category_of_customers,Maximum_bill,Minimum_bill,Last_order_placed_date,No_of_issues_raised,Customer_rating,Average_food_rating,Average_happiness_rating,Coupon_consumption_status,Coupons_offered,Premium_membership,Discount_percentage
CUS0x73e2,168.0,Passive,3434.86,211.65,03/17/2019 08:40 PM,9,4,4,4,126,227,No,33
CUS0x41bd,103.0,,2662.78,215.55,06/14/2020 02:50 AM,,4,3,2,48,182,No,41
CUS0x5567,95.0,Inactive,2434.5,199.0,05/19/2016 07:17 PM,19,4,4,3,59,128,Yes,20
CUS0x5a67,34.0,Inactive,1009.88,239.91,05/07/2015 05:26 PM,34,5,4,4,34,48,Yes,20
CUS0x4577,60.0,Passive,2369.11,221.0,01/10/2019 07:43 PM,,,4,4,60,73,0,23
CUS0x1bfc,,0,2511.97,141.62,,43,3,4,4,92,222,0,40
CUS0x25bf,226.0,Active,2219.88,278.68,05/15/2020 10:38 AM,48,4,3,4,43,322,No,41
CUS0x5911,33.0,Passive,2241.32,133.31,01/18/2018 09:07 PM,33,5,2,5,33,68,Yes,53
CUS0x27db,36.0,Inactive,1595.85,-99.0,,,4,3,5,36,48,No,28
CUS0x40f2,104.0,Passive,3638.82,-99.0,,60,4,1,4,104,162,No,42
CUS0x1594,116.0,Active,1375.79,246.74,12/26/2020 01:56 AM,,5,4,3,84,180,No,39
CUS0x7044,139.0,Active,2609.67,293.44,03/14/2020 06:27 PM,37,4,1,5,70,255,No,34
CUS0x4c7f,220.0,Active,487.08,265.18,12/20/2020 09:56 PM,23,4,3,2,22,306,No,49
CUS0x5ead,104.0,Inactive,3521.53,91.56,07/17/2016 11:47 AM,21,4,3,5,35,167,Yes,43
CUS0x5a5d,187.0,Active,3332.54,157.16,12/27/2020 10:20 AM,58,4,3,4,149,232,No,44
CUS0x1f1,95.0,Active,1578.83,265.0,04/01/2020 04:27 PM,58,,,3,95,125,No,53
CUS0xaf8,,Active,2358.54,268.0,,0,4,3,4,70,83,Yes,58
CUS0x55ad,95.0,Inactive,2433.71,158.0,05/01/2017 02:52 AM,18,4,4,4,95,114,No,32
CUS0x408,107.0,Passive,1898.42,-99.0,,2,5,4,5,50,190,No,40
CUS0x6ab8,158.0,Inactive,2154.06,135.79,06/01/2016 11:43 PM,58,4,3,3,140,203,Yes,50
CUS0x4c76,132.0,Active,787.83,247.95,09/11/2020 05:09 PM,13,4,1,5,119,191,No,35
CUS0x3689,122.0,Inactive,846.59,263.36,12/25/2015 06:08 AM,56,3,1,4,28,233,No,33
CUS0x4e17,85.0,Active,1655.68,169.0,09/25/2020 04:21 PM,26,4,3,4,85,101,No,59
CUS0x1167,46.0,Active,367.44,234.44,,14,4,3,4,46,65,No,28
CUS0x7dc1,186.0,Inactive,1585.6,154.04,07/12/2017 02:41 PM,59,4,4,5,144,235,No,35
CUS0x579e,193.0,Passive,1456.64,97.26,02/18/2019 01:56 AM,5,2,4,4,97,303,No,32
CUS0x3547,173.0,0,1893.37,-99.0,,3,,4,4,94,237,Yes,50
CUS0x7936,144.0,Active,911.12,245.44,11/28/2020 06:26 PM,41,4,3,4,37,217,No,41
CUS0x59e6,160.0,Passive,834.96,175.09,08/15/2018 09:10 PM,58,4,4,3,30,214,No,47
CUS0x10b6,124.0,Inactive,3440.83,302.95,,35,4,4,2,124,234,0,49
CUS0x372a,176.0,Inactive,674.16,305.9,,42,,4,4,53,242,No,35
CUS0x26c2,205.0,Inactive,1597.85,159.69,08/04/2017 08:58 PM,39,4,4,4,160,255,No,0
CUS0x41c3,175.0,Passive,3251.07,263.66,,,4,4,3,160,286,Yes,42
CUS0x61a9,143.0,Inactive,2322.51,203.57,01/24/2016 09:07 PM,6,4,2,4,24,202,No,47
CUS0x1a3e,109.0,Passive,2660.31,263.91,,7,4,4,3,59,214,0,45
CUS0x3fdf,,Passive,1650.68,148.49,04/10/2018 11:01 AM,,5,4,4,84,347,Yes,40
CUS0x3bb3,,,2295.71,128.92,06/28/2020 02:45 PM,45,3,3,4,49,69,No,46
CUS0x4659,18.0,Inactive,3171.2,170.39,,18,4,5,2,18,36,No,20
CUS0x776d,123.0,Inactive,1978.23,226.68,09/07/2016 04:08 PM,34,3,2,2,123,223,No,20
CUS0x41f5,202.0,Inactive,716.29,196.32,07/19/2017 03:18 AM,36,5,4,4,124,281,No,45
CUS0x38b4,91.0,Inactive,2157.65,-99.0,09/14/2015 09:53 PM,5,3,4,5,28,114,No,27
CUS0x71bf,202.0,Inactive,1178.44,155.78,02/07/2016 01:05 PM,7,4,3,4,150,247,Yes,51
CUS0x36f4,222.0,Passive,732.59,310.06,,22,3,4,2,110,334,No,29
CUS0x2a99,145.0,Inactive,1376.25,300.17,10/15/2015 05:18 AM,40,3,4,3,122,235,No,23
CUS0x2655,,0,3536.49,243.93,,5,5,4,5,55,289,No,30
CUS0x5df5,222.0,Inactive,798.69,134.1,07/16/2015 07:18 AM,3,5,5,2,94,314,No,35
CUS0x812d,110.0,Inactive,3498.14,139.22,12/05/2015 05:47 PM,32,4,4,3,31,208,No,32
CUS0x794a,131.0,Inactive,1950.5,290.94,05/14/2015 11:31 AM,20,4,4,3,120,241,Yes,42
CUS0x3ed1,124.0,Passive,3166.76,-99.0,04/09/2018 09:34 PM,30,,3,4,124,240,No,45
CUS0x7b2b,185.0,Inactive,2449.52,318.6,06/12/2016 04:43 AM,21,4,1,4,56,301,No,31
CUS0x328c,237.0,Inactive,1042.64,186.55,09/08/2016 08:26 PM,10,4,3,2,60,342,No,39
CUS0x818d,164.0,Inactive,2797.99,323.03,08/28/2015 05:35 PM,35,4,4,4,160,270,No,34
CUS0x2852,131.0,Active,1143.91,161.21,12/05/2020 09:26 PM,22,4,3,4,123,184,Yes,41
CUS0x583e,221.0,Inactive,608.77,91.66,07/09/2015 02:13 AM,1,4,4,2,154,261,No,30
CUS0x527e,79.0,Active,1428.43,223.0,01/07/2021 04:40 AM,12,4,2,4,79,109,No,45
CUS0xe4f,213.0,Passive,2992.74,120.28,02/20/2019 03:46 PM,27,4,3,3,92,254,No,43
CUS0x5eea,80.0,Inactive,2219.93,201.0,03/15/2017 02:03 AM,5,4,2,4,80,101,No,22
CUS0x60c4,159.0,Inactive,2981.23,232.69,05/19/2017 04:06 AM,31,2,4,4,64,242,No,49
CUS0x7540,222.0,Inactive,1071.41,305.89,07/22/2015 02:16 AM,48,4,4,4,43,280,No,42
CUS0x5cb2,207.0,Passive,1766.82,86.7,02/08/2019 09:42 PM,6,4,4,4,114,261,No,35
CUS0x90b,205.0,Inactive,3645.83,190.8,07/19/2015 04:29 PM,25,3,1,4,39,285,No,37
CUS0x2fdf,24.0,Inactive,2187.79,92.69,06/18/2016 02:14 AM,18,4,3,4,24,50,No,32
CUS0xbdd,188.0,Inactive,1265.15,152.21,07/26/2017 09:05 AM,43,4,4,4,149,264,Yes,44
CUS0x1ec7,,Passive,2445.52,223.54,12/25/2018 03:06 AM,8,2,4,4,16,31,No,49
CUS0x1dd4,169.0,Active,598.67,-99.0,06/21/2020 10:10 PM,54,2,4,4,39,273,Yes,44
CUS0x4d18,,Passive,2558.74,329.85,,5,4,4,3,66,250,Yes,47
CUS0x200e,90.0,Inactive,2218.07,263.0,07/16/2016 12:57 AM,32,4,3,3,90,110,No,31
CUS0x162d,139.0,Active,3357.09,250.23,01/10/2020 02:25 PM,28,4,4,2,34,221,No,48
CUS0x5924,115.0,Passive,1682.99,112.91,07/02/2019 11:50 AM,32,3,1,4,36,227,No,48
CUS0xe66,250.0,Inactive,597.63,-99.0,12/28/2015 11:29 AM,3,,4,2,31,314,No,43
CUS0x63cc,24.0,Passive,1337.58,239.22,03/15/2018 08:31 AM,24,3,4,2,24,54,No,47
CUS0x27ea,70.0,Inactive,2576.86,-99.0,01/28/2016 04:25 PM,17,5,4,4,70,91,No,21
CUS0x704d,231.0,Passive,1447.24,295.13,04/09/2018 10:21 AM,40,4,2,2,67,301,No,49
CUS0x1e7d,191.0,Passive,3678.78,163.54,03/16/2018 11:36 PM,24,5,1,5,63,270,No,34
CUS0x6075,165.0,Inactive,996.79,285.73,09/08/2015 02:07 AM,13,4,4,3,129,285,No,49
CUS0x2bae,102.0,Active,587.81,-99.0,,,4,4,4,54,189,Yes,-99
CUS0x7b90,180.0,Inactive,1124.25,123.13,08/21/2017 07:34 PM,0,4,4,4,30,276,No,39
CUS0x7b04,172.0,Inactive,2943.94,279.18,09/05/2017 04:54 AM,38,4,3,2,167,288,No,39
CUS0x11ac,177.0,Inactive,2438.91,120.02,01/25/2016 03:16 PM,44,4,2,4,129,256,No,36
CUS0xbaf,249.0,Inactive,3455.75,137.8,05/21/2017 12:01 PM,12,4,,4,21,321,No,31
CUS0x7e6d,95.0,Inactive,1833.85,125.0,01/16/2017 11:26 AM,26,4,4,4,95,115,No,20
CUS0x386b,53.0,Inactive,2057.2,-99.0,01/11/2016 04:28 PM,7,4,3,4,53,81,No,22
CUS0x46a4,135.0,Passive,1852.57,85.97,01/01/2019 08:57 AM,32,4,5,3,34,217,No,45
CUS0x296f,11.0,Inactive,1925.1,164.24,,,4,3,4,11,41,No,28
CUS0x1ec4,115.0,Inactive,3515.21,141.24,05/03/2017 07:54 PM,12,4,3,4,28,227,No,45
CUS0x5c24,9.0,Inactive,3218.24,76.51,05/31/2015 01:36 AM,9,4,4,4,9,23,No,24
CUS0x5b66,96.0,Inactive,1262.45,186.0,11/02/2017 06:40 AM,32,4,4,3,96,115,No,23
CUS0x10d0,116.0,Inactive,3111.28,332.69,,19,4,4,4,116,228,0,42
CUS0x79eb,213.0,Inactive,1320.86,171.88,07/11/2017 04:18 AM,49,3,4,4,103,290,No,44
CUS0x5246,94.0,Inactive,814.74,101.0,08/04/2017 11:16 PM,55,4,2,3,94,117,No,30
CUS0x81b3,63.0,Passive,902.91,97.0,06/23/2019 01:36 AM,8,4,3,4,63,87,No,33
CUS0x6bd3,178.0,Inactive,721.38,232.58,10/30/2016 03:57 PM,14,4,4,5,60,254,No,35
CUS0x2278,205.0,Inactive,2169.46,106.4,05/24/2015 09:32 AM,,,4,4,47,260,No,42
CUS0x4476,230.0,Active,511.73,110.34,11/28/2020 08:37 PM,39,3,4,3,53,304,No,25
CUS0x35c8,188.0,Active,2930.46,161.29,06/18/2020 02:31 PM,19,4,3,4,83,233,No,41
CUS0x4b15,82.0,Inactive,,169.0,08/05/2017 07:19 PM,35,4,4,4,82,104,No,0
CUS0x626c,110.0,Inactive,2946.94,105.46,08/06/2016 02:18 PM,10,4,4,4,110,156,No,48
CUS0x4e4e,116.0,Inactive,3593.98,277.27,10/25/2016 02:50 PM,52,4,5,4,80,214,No,42
CUS0xfd6,128.0,,1648.64,191.15,05/02/2015 09:33 PM,45,,3,3,80,168,No,47
CUS0x1be,41.0,Active,595.29,217.81,05/05/2020 02:20 PM,11,4,,4,41,60,Yes,32
CUS0x4512,158.0,Inactive,3642.68,225.37,05/29/2017 06:37 PM,51,5,4,4,32,263,Yes,57
CUS0x3b39,147.0,Passive,3472.07,170.17,05/19/2019 01:24 PM,18,,4,2,99,266,No,31
CUS0x166a,148.0,Passive,523.24,-99.0,11/19/2018 03:00 AM,0,4,5,4,46,207,No,
CUS0x6153,25.0,Inactive,2596.26,79.63,04/24/2016 12:57 AM,25,4,4,4,25,59,Yes,31
CUS0xeb3,246.0,Inactive,3501.53,135.72,,,4,4,5,167,289,No,40
CUS0x5e46,139.0,Inactive,1899.85,319.24,08/25/2016 10:39 PM,24,4,4,4,83,210,No,44
CUS0xa6b,218.0,Inactive,643.2,111.74,,44,4,3,4,85,266,No,-99
CUS0x595f,148.0,Passive,2378.74,182.5,05/10/2019 01:52 PM,45,3,3,2,145,213,Yes,42
CUS0x8124,115.0,Inactive,2984.65,116.19,07/14/2016 12:41 AM,4,4,3,4,113,232,No,32
CUS0xb18,203.0,Inactive,1737.25,302.41,03/12/2017 06:32 PM,,4,2,2,119,254,No,31
CUS0x6dc1,54.0,Inactive,2482.83,196.0,05/30/2015 11:00 AM,30,4,4,2,54,86,No,20
CUS0x7a65,188.0,Active,1250.5,94.81,02/02/2020 06:08 AM,12,4,2,3,130,231,No,35
CUS0x9,,Inactive,1220.37,177.89,01/14/2016 01:41 AM,,4,4,5,121,181,No,-99
CUS0x3e81,248.0,Active,1205.65,288.4,,25,4,4,4,95,354,No,46
CUS0x1dbb,,Passive,1258.66,283.22,11/09/2019 06:05 PM,28,4,4,4,24,288,No,41
CUS0x1408,222.0,Passive,492.1,306.89,06/17/2018 10:22 AM,46,3,5,4,26,293,No,-99
CUS0x17c0,8.0,Inactive,2386.62,157.16,,8,4,4,2,8,43,No,28
CUS0x60e6,33.0,Active,3148.01,186.5,08/07/2020 01:58 PM,33,4,4,4,33,68,No,59
CUS0x5833,207.0,Active,1578.43,173.37,10/29/2020 03:22 AM,45,3,4,3,149,270,No,48
CUS0x5c56,225.0,Active,2459.95,192.15,10/14/2020 06:38 AM,25,4,4,4,165,343,Yes,53
CUS0x1295,20.0,Inactive,2984.09,180.02,10/01/2017 03:36 AM,13,3,2,4,20,34,No,20
CUS0x7c63,79.0,Inactive,1492.89,189.0,11/04/2015 09:05 AM,60,4,4,4,79,104,No,29
CUS0x5b43,111.0,Inactive,3438.83,175.56,07/27/2015 09:55 PM,37,4,4,3,111,159,No,42
CUS0x5327,31.0,Passive,1050.18,112.22,10/05/2018 04:34 AM,17,4,4,2,31,52,No,49
CUS0x5900,15.0,Inactive,732.72,168.05,01/30/2016 07:32 AM,15,4,3,4,15,45,No,34
CUS0x216f,33.0,Active,1797.52,117.55,06/07/2020 03:05 AM,6,4,5,4,33,55,No,56
CUS0x106e,,Passive,1400.31,-99.0,07/08/2019 04:12 AM,15,4,4,4,116,230,No,47
CUS0x743a,189.0,Inactive,2569.08,185.13,09/10/2017 01:22 AM,41,4,4,3,123,271,Yes,44
CUS0x5629,95.0,Active,2549.48,280.0,09/07/2020 11:37 PM,25,3,3,4,29,107,No,49
CUS0x1c5,236.0,Passive,2788.94,165.9,11/22/2019 11:23 PM,7,,4,3,132,334,No,38
CUS0xcaa,11.0,0,2881.0,-99.0,,,,4,2,11,30,0,57
CUS0x58bf,72.0,Inactive,2291.02,113.0,01/30/2016 09:12 AM,53,3,2,4,53,84,No,34
CUS0x36b1,128.0,Inactive,1977.04,-99.0,09/25/2016 06:23 PM,4,4,4,4,128,236,No,49
CUS0x4375,,Passive,1283.22,260.17,06/12/2019 04:53 AM,56,4,3,4,103,253,No,49
CUS0x5492,228.0,Inactive,968.26,116.98,11/28/2015 01:39 AM,33,3,4,3,62,322,No,33
CUS0x2a4b,80.0,Inactive,560.58,266.0,,43,4,2,4,80,91,0,23
CUS0x60cf,83.0,Passive,1858.39,80.0,07/18/2019 06:17 PM,59,2,3,4,83,113,Yes,23
CUS0x79c4,193.0,Active,2998.11,86.1,01/30/2020 02:03 PM,27,4,4,3,167,273,No,32
CUS0x3f84,210.0,Passive,3223.45,125.92,04/18/2019 05:17 PM,46,4,4,4,104,261,No,45
CUS0x2f41,84.0,Inactive,745.27,195.0,,42,4,4,2,44,111,No,32
CUS0x33b8,172.0,Passive,1797.81,211.51,01/30/2018 04:15 AM,53,4,4,4,28,213,No,47
CUS0x3f49,44.0,Inactive,2965.76,222.76,05/25/2015 09:39 PM,44,4,3,4,44,77,No,34
CUS0x59d2,202.0,Active,768.39,151.09,05/26/2020 07:28 AM,46,4,4,4,146,271,No,38
CUS0x53a4,130.0,Inactive,2031.39,290.09,06/29/2015 07:43 AM,9,4,4,4,130,203,No,45
CUS0x4e5c,206.0,Passive,1959.42,305.05,09/20/2018 05:57 PM,3,4,4,4,160,279,No,40
CUS0x2cf2,,Passive,3384.78,118.32,,,2,4,3,11,24,No,42
CUS0x4812,7.0,Active,1531.64,130.17,01/19/2021 08:29 PM,7,3,3,2,7,31,No,47
CUS0x3bb2,149.0,Inactive,1742.37,281.87,07/23/2015 01:25 PM,16,,3,3,42,217,Yes,-99
CUS0x8c6,242.0,Passive,1495.76,-99.0,01/04/2018 07:16 PM,18,4,4,4,96,345,No,39
CUS0x2602,89.0,Passive,2671.81,99.0,03/01/2019 10:18 PM,14,4,4,5,67,104,No,23
CUS0x4ca7,33.0,Inactive,2486.15,207.89,09/21/2017 08:00 AM,25,3,3,3,33,44,No,20
CUS0x311c,113.0,Passive,3687.49,98.24,03/10/2019 12:59 AM,50,5,5,4,113,179,No,49
CUS0x1375,27.0,Active,1733.04,126.37,11/28/2020 01:59 AM,27,4,3,4,27,46,No,51
CUS0x2cec,49.0,Inactive,2673.37,153.27,08/08/2016 06:26 AM,49,4,5,4,49,68,No,21
CUS0x4e61,176.0,Inactive,2896.32,101.2,12/01/2017 10:56 AM,31,3,3,5,137,275,No,36
CUS0x2e2d,211.0,Inactive,2601.84,249.88,07/05/2017 10:15 AM,56,4,4,2,41,270,No,49
CUS0x677e,9.0,Passive,2649.91,189.1,05/31/2019 04:54 AM,9,4,3,4,9,24,No,58
CUS0x3fc,111.0,Passive,1652.17,319.15,09/21/2018 07:22 PM,9,4,4,4,103,219,0,48
CUS0x2c0c,98.0,Passive,1665.73,-99.0,04/22/2019 08:49 PM,,,2,3,98,120,No,-99
CUS0x6b25,42.0,Inactive,2495.76,154.12,07/12/2017 11:22 PM,21,4,2,3,27,52,Yes,30
CUS0x6b32,176.0,Inactive,778.33,272.07,11/06/2016 09:05 AM,55,5,4,3,128,290,Yes,46
CUS0x1371,169.0,Inactive,1567.23,234.05,,,3,4,5,161,251,No,36
CUS0x5beb,103.0,Passive,1499.1,185.93,07/18/2019 05:16 PM,19,4,5,4,103,148,Yes,50
CUS0x53dc,81.0,Passive,1204.45,238.0,01/13/2018 03:13 AM,60,3,4,4,78,103,No,30
CUS0x6fa6,33.0,Active,436.79,104.22,02/06/2021 08:17 PM,2,4,4,2,24,53,No,27
CUS0x1895,220.0,Inactive,1040.03,-99.0,09/15/2016 04:12 AM,1,4,4,2,80,314,No,40
CUS0x60ee,128.0,Passive,3568.86,151.31,05/21/2019 07:57 PM,40,2,5,4,128,176,No,35
CUS0x88b,105.0,Inactive,732.9,-99.0,10/24/2016 05:52 PM,22,,4,4,105,219,No,48
CUS0x2304,237.0,Active,1458.18,215.9,,5,,1,4,30,277,Yes,47
CUS0x7ce5,58.0,Inactive,1116.37,261.0,03/27/2017 09:37 PM,17,3,4,2,58,81,No,30
CUS0x59ba,120.0,Passive,1407.47,327.55,03/14/2019 11:32 AM,10,3,2,2,97,232,No,28
CUS0x5b2c,18.0,Inactive,2907.11,120.01,08/31/2016 09:47 PM,0,4,2,4,18,29,No,27
CUS0x431b,99.0,Inactive,1084.5,285.0,05/17/2016 06:53 AM,3,4,4,2,99,119,Yes,29
CUS0x4536,,Inactive,2285.55,113.05,01/01/2017 02:18 PM,52,4,4,5,113,209,No,
CUS0x6fd3,248.0,Inactive,646.76,285.32,02/24/2017 09:58 AM,9,4,4,4,34,312,No,45
CUS0x6810,115.0,Passive,2052.62,95.34,10/02/2019 07:51 AM,44,3,4,4,115,209,No,34
CUS0xf19,94.0,0,460.36,108.0,08/01/2018 12:16 AM,33,4,4,4,44,108,No,26
CUS0x4fee,70.0,Passive,2047.95,105.0,10/27/2018 01:41 PM,50,4,3,3,70,81,No,33
CUS0x7e84,182.0,Passive,3458.27,335.19,03/25/2019 07:55 PM,37,4,4,4,64,233,No,44
CUS0x320f,,Inactive,2655.2,141.0,,35,5,2,4,51,70,No,29
CUS0x3c67,189.0,Passive,2540.32,199.38,03/12/2018 02:33 AM,,4,4,4,147,257,No,34
CUS0x47aa,221.0,Inactive,2378.01,110.2,07/27/2015 12:07 PM,42,2,4,4,166,276,No,32
CUS0x5002,160.0,Passive,3292.24,108.72,06/05/2018 03:05 PM,30,4,4,4,99,224,No,35
CUS0xd08,156.0,Passive,1666.39,141.19,05/03/2018 03:24 PM,4,,3,2,152,208,No,32
CUS0x533f,104.0,Active,2740.73,152.72,03/16/2020 04:42 AM,41,4,3,4,87,203,No,49
CUS0x17fc,228.0,Passive,1184.55,220.67,07/14/2019 07:20 AM,39,3,2,4,87,311,No,36
CUS0x70f,36.0,Passive,1287.41,158.36,01/27/2018 07:18 PM,9,,4,5,36,64,No,40
CUS0x167e,145.0,Inactive,2021.73,130.74,06/19/2016 03:45 PM,54,4,4,3,96,224,No,31
CUS0x3de8,134.0,Passive,3116.83,228.59,07/16/2019 09:58 AM,42,4,2,4,121,185,No,46
CUS0x5db2,142.0,Passive,1610.9,196.82,10/04/2018 08:46 PM,3,4,4,5,142,187,No,35
CUS0x4de8,136.0,Inactive,2214.66,204.99,,59,4,2,4,40,178,No,37
CUS0x797f,16.0,Inactive,3691.37,124.45,04/10/2016 08:19 PM,16,4,2,4,16,49,No,28
CUS0x3417,169.0,Inactive,2129.48,272.93,09/10/2016 08:14 PM,,5,2,4,55,226,Yes,42
CUS0x43f9,114.0,Inactive,2710.61,239.86,,6,4,4,4,87,215,No,40
CUS0x1769,19.0,Active,3580.93,-99.0,05/31/2020 08:32 AM,11,4,4,2,19,46,No,48
CUS0x275c,211.0,Inactive,2795.08,181.07,09/11/2017 07:59 PM,,,2,4,65,308,No,40
CUS0x7560,250.0,Inactive,3200.39,242.07,09/10/2015 08:17 AM,22,4,4,4,101,324,No,33
CUS0x1a50,173.0,,597.88,210.49,,56,4,4,4,140,261,Yes,45
CUS0x71f7,20.0,Inactive,975.6,236.0,06/10/2017 04:43 AM,20,4,2,5,20,31,No,32
CUS0x1fc,183.0,Inactive,3453.25,199.7,06/13/2015 06:28 AM,34,4,4,4,65,301,Yes,55
CUS0x808c,225.0,Inactive,2181.77,150.71,03/04/2017 05:29 PM,20,4,4,4,71,294,No,38
CUS0x63a5,245.0,Inactive,3037.8,111.0,10/23/2016 12:01 AM,11,4,4,4,133,291,No,39
CUS0xe80,237.0,Active,649.35,208.24,02/23/2021 04:11 AM,,4,3,4,108,304,No,30
CUS0x66da,36.0,Active,339.9,231.82,02/18/2020 05:50 PM,34,4,4,3,36,50,Yes,25
CUS0x761d,65.0,Inactive,2329.23,255.0,09/27/2016 07:50 AM,48,4,4,4,65,81,No,27
CUS0x60ce,211.0,Active,1916.6,191.09,04/04/2020 08:04 AM,32,4,2,4,99,285,No,30
CUS0xf3c,206.0,,2914.93,251.88,02/09/2021 10:28 AM,9,3,3,4,83,278,No,46
CUS0x57c3,227.0,Inactive,740.53,293.21,05/07/2016 06:14 AM,52,4,3,4,22,343,No,45
CUS0x5590,10.0,Passive,3004.83,228.1,04/08/2019 08:35 AM,10,4,4,3,10,41,No,57
CUS0x1916,13.0,Active,1158.99,196.79,,13,4,2,4,13,33,Yes,43
CUS0x2876,67.0,,2007.61,171.0,06/19/2018 08:29 PM,49,4,4,4,48,85,No,36
CUS0x3439,81.0,Passive,1993.55,215.0,02/05/2018 11:26 PM,12,,1,2,81,102,0,43
CUS0x1e6e,79.0,Active,2115.51,115.0,02/01/2021 01:44 PM,53,4,4,3,,89,Yes,49
CUS0x5275,47.0,Inactive,1114.69,172.18,06/22/2016 11:29 PM,23,3,5,3,47,62,No,26
CUS0x1c01,46.0,Passive,1590.63,145.54,01/22/2019 02:11 AM,,4,5,4,46,65,No,52
CUS0x5610,131.0,Passive,1402.45,223.81,08/08/2019 03:25 AM,14,3,4,5,42,190,No,31
CUS0x755,40.0,Passive,1722.39,77.83,12/11/2019 10:00 AM,,3,3,4,40,58,No,43
CUS0x6370,136.0,Passive,2425.34,314.47,04/11/2018 06:10 AM,30,4,2,3,136,233,Yes,55
CUS0x1a32,87.0,Inactive,2402.82,227.0,,,4,4,4,,97,No,21
CUS0x78b9,29.0,Passive,679.07,203.72,08/18/2019 09:23 AM,8,3,2,3,29,45,No,32
CUS0x254d,131.0,,892.27,-99.0,,38,,4,2,41,181,No,48
CUS0x65bd,59.0,Passive,1971.39,191.0,11/25/2019 07:32 PM,49,4,4,4,59,83,No,29
CUS0x5f4f,119.0,Inactive,871.02,301.17,11/04/2017 01:26 PM,9,4,4,3,35,188,No,32
CUS0x61c2,198.0,Passive,687.85,92.91,01/16/2019 08:00 AM,46,4,5,4,107,241,No,41
CUS0x717f,80.0,Inactive,507.09,231.0,05/13/2016 09:26 PM,33,4,5,4,80,102,No,34
CUS0xd39,102.0,Inactive,2473.23,135.59,10/10/2016 07:43 AM,26,2,2,4,102,158,No,39
CUS0x5ccc,189.0,Passive,2575.78,156.58,01/11/2019 10:14 PM,7,4,4,2,165,289,No,38
CUS0x14e3,27.0,Inactive,1679.1,130.43,02/15/2016 09:53 PM,21,5,4,4,27,49,No,25
CUS0x73bd,196.0,Passive,3437.62,341.34,03/11/2019 11:29 PM,59,4,2,2,86,310,No,44
CUS0xd83,211.0,,1727.22,296.54,06/25/2015 01:40 PM,4,4,4,4,96,329,Yes,54
CUS0x7e16,24.0,Passive,2705.34,90.96,08/19/2019 08:33 AM,19,4,4,3,24,40,No,52
CUS0x2c45,191.0,Passive,525.44,131.11,,8,2,4,5,109,301,Yes,49
CUS0x3c85,233.0,Inactive,3198.61,165.36,11/04/2016 09:28 AM,38,4,5,2,79,325,0,44
CUS0x2b4a,101.0,Inactive,1116.45,285.06,07/05/2017 11:32 PM,9,4,3,4,101,174,No,32
CUS0x1e4b,10.0,Passive,2146.57,81.39,,10,4,4,4,10,36,No,49
CUS0x2056,83.0,Passive,1745.49,115.0,04/18/2018 06:10 PM,15,,3,2,83,110,Yes,36
CUS0x3f2e,,Passive,2102.2,-99.0,08/20/2018 10:19 AM,52,3,4,4,52,201,No,41
CUS0x3489,,,827.15,-99.0,01/26/2018 07:51 PM,38,,3,2,65,98,No,43
CUS0x1861,23.0,Passive,3504.62,172.6,,23,4,4,4,,58,Yes,59
CUS0x598c,188.0,Inactive,3602.79,89.35,02/18/2016 07:50 AM,25,4,3,5,35,298,No,36
CUS0x7904,228.0,Passive,3144.75,218.74,05/08/2019 11:02 PM,55,4,3,2,151,300,No,30
CUS0x40cf,181.0,Inactive,1485.5,269.76,,58,4,4,2,158,262,No,35
CUS0x2ee,15.0,,3674.3,-99.0,10/25/2016 10:45 PM,,4,3,3,15,28,No,34
CUS0x3164,228.0,Passive,849.35,336.77,,6,4,3,2,131,301,No,35
CUS0x149,74.0,Passive,1527.28,266.0,11/28/2018 05:14 AM,53,,4,4,73,105,Yes,34
CUS0x1fda,243.0,Passive,2510.37,-99.0,03/05/2019 01:10 PM,12,4,4,5,150,323,No,42
CUS0x6192,139.0,Active,1069.49,158.09,06/13/2020 08:45 AM,15,2,4,5,109,185,No,42
CUS0x4dd,182.0,Inactive,1664.67,123.74,12/04/2015 04:58 PM,23,4,2,4,58,241,No,46
CUS0x799d,137.0,Inactive,2538.53,165.92,07/17/2015 05:01 PM,4,3,4,4,61,200,No,40
CUS0x36f1,,Passive,947.6,105.38,08/16/2018 01:06 PM,,4,2,4,88,298,No,32
CUS0x7c51,194.0,Passive,1841.21,111.25,07/22/2019 07:59 AM,37,4,4,4,117,257,No,42
CUS0x70c8,24.0,Passive,939.55,95.08,07/04/2019 12:33 AM,24,3,5,4,24,34,No,37
CUS0xb0f,93.0,Active,1195.8,237.0,02/01/2020 04:41 AM,59,4,4,5,72,122,No,47
CUS0x6a37,237.0,Inactive,2280.35,309.75,05/16/2015 03:00 PM,60,4,4,4,27,320,No,39
CUS0x5f7c,85.0,Inactive,2134.16,220.0,06/05/2017 06:13 AM,22,4,4,3,85,116,No,29
CUS0x6445,219.0,Passive,1657.96,120.44,05/10/2019 10:25 AM,31,4,4,4,29,320,No,30
CUS0x5443,29.0,Inactive,3174.68,108.67,05/28/2015 11:45 PM,14,4,4,4,29,61,No,29
CUS0x4554,129.0,Inactive,1549.87,158.04,,43,4,3,2,129,186,No,41
